path,label
Dataset\Melanoma\ISIC_7370970.jpg,1
Dataset\Melanoma\ISIC_7563568.jpg,1
Dataset\Tinea\t-13IntertrigoPenis2w.jpg,1
Dataset\Melanoma\ISIC_7460111.jpg,1
Dataset\Melanoma\ISIC_7186677.jpg,1
Dataset\Tinea\v-perleche-12.jpg,1
Dataset\Tinea\t-intertrigo-42.jpg,1
Dataset\Tinea\t-candidiasis-mouth-3.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-18.jpg,1
Dataset\Melanoma\ISIC_7150048.jpg,1
Dataset\Tinea\v-intertrigo-29.jpg,1
Dataset\Tinea\t-candida-penis-50.jpg,1
Dataset\Tinea\v-intertrigo-79.jpg,1
Dataset\Melanoma\ISIC_6996606.jpg,1
Dataset\Melanoma\ISIC_7205493.jpg,1
Dataset\Melanoma\ISIC_6992718.jpg,1
Dataset\Tinea\v-13intertrigo1219051.jpg,1
Dataset\Melanoma\ISIC_7373360.jpg,1
Dataset\Melanoma\ISIC_7028320.jpg,1
Dataset\Melanoma\ISIC_7084112.jpg,1
Dataset\Melanoma\ISIC_7617170.jpg,1
Dataset\Tinea\v-pityrosporum-folliculitis-1.jpg,1
Dataset\Melanoma\ISIC_6666835.jpg,1
Dataset\Melanoma\ISIC_7567861.jpg,1
Dataset\Melanoma\ISIC_6971970.jpg,1
Dataset\Melanoma\ISIC_7437335.jpg,1
Dataset\Tinea\7_3.jpg,1
Dataset\Melanoma\ISIC_7223327.jpg,1
Dataset\Melanoma\ISIC_7521698.jpg,1
Dataset\random\n03877845_palace.JPEG,0
Dataset\Melanoma\ISIC_7210296.jpg,1
Dataset\random\n03710721_maillot.JPEG,0
Dataset\Melanoma\ISIC_7533116.jpg,1
Dataset\Melanoma\ISIC_6929842.jpg,1
Dataset\Melanoma\ISIC_6822870.jpg,1
Dataset\Melanoma\ISIC_7460560.jpg,1
Dataset\Melanoma\ISIC_6703029.jpg,1
Dataset\Melanoma\ISIC_7606849.jpg,1
Dataset\Melanoma\ISIC_7361421.jpg,1
Dataset\Tinea\t-tinea-face-68.jpg,1
Dataset\Melanoma\ISIC_6913586.jpg,1
Dataset\Tinea\v-tinea-versicolor-164.jpg,1
Dataset\Melanoma\ISIC_6906953.jpg,1
Dataset\Melanoma\ISIC_7567699.jpg,1
Dataset\Melanoma\ISIC_7418756.jpg,1
Dataset\Melanoma\ISIC_7592920.jpg,1
Dataset\Melanoma\ISIC_7153530.jpg,1
Dataset\Melanoma\ISIC_6783107.jpg,1
Dataset\random\n03642806_laptop.JPEG,0
Dataset\Melanoma\ISIC_7219275.jpg,1
Dataset\Melanoma\ISIC_6882582.jpg,1
Dataset\Melanoma\ISIC_7140778.jpg,1
Dataset\random\n04350905_suit.JPEG,0
Dataset\random\n03873416_paddle.JPEG,0
Dataset\random\000000156102_jpg.rf.8707b20241d53ac95710b381e0fc85b7.jpg,0
Dataset\Melanoma\ISIC_6676883.jpg,1
Dataset\Melanoma\ISIC_6666329.jpg,1
Dataset\random\n02869837_bonnet.JPEG,0
Dataset\Tinea\t-candida-groin-8.jpg,1
Dataset\Melanoma\ISIC_6784756.jpg,1
Dataset\random\_2BWXNGTN6RH3BWmgZaJpJPQgdY_3D_mp4-37_jpg.rf.f082c845342b4cf262a5b201b6817415.jpg,0
Dataset\Tinea\t-tinea-foot-webs-44.jpg,1
Dataset\Melanoma\ISIC_7543874.jpg,1
Dataset\random\n04273569_speedboat.JPEG,0
Dataset\random\n03032252_cinema.JPEG,0
Dataset\Tinea\t-tinea-laboratory-74.jpg,1
Dataset\Melanoma\ISIC_7498132.jpg,1
Dataset\Melanoma\ISIC_6785680.jpg,1
Dataset\Melanoma\ISIC_7452515.jpg,1
Dataset\Tinea\t-tinea-foot-webs-10.jpg,1
Dataset\Melanoma\ISIC_7298008.jpg,1
Dataset\Melanoma\ISIC_7411108.jpg,1
Dataset\Melanoma\ISIC_7564040.jpg,1
Dataset\Melanoma\ISIC_7232117.jpg,1
Dataset\Melanoma\ISIC_7400458.jpg,1
Dataset\Melanoma\ISIC_6979710.jpg,1
Dataset\Melanoma\ISIC_7439301.jpg,1
Dataset\Melanoma\ISIC_6830549.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-6.jpg,1
Dataset\Melanoma\ISIC_7607335.jpg,1
Dataset\Melanoma\ISIC_6805451.jpg,1
Dataset\Melanoma\ISIC_7107303.jpg,1
Dataset\Melanoma\ISIC_7210119.jpg,1
Dataset\Tinea\t-Candida-penis-765.jpg,1
Dataset\Melanoma\ISIC_7183272.jpg,1
Dataset\Melanoma\ISIC_6844329.jpg,1
Dataset\Melanoma\ISIC_7402440.jpg,1
Dataset\Tinea\t-tinea-versicolor-138.jpg,1
Dataset\random\n02791270_barbershop.JPEG,0
Dataset\Melanoma\ISIC_7029652.jpg,1
Dataset\Tinea\t-tinea-incognito-26.jpg,1
Dataset\Melanoma\ISIC_6760032.jpg,1
Dataset\Melanoma\ISIC_6685532.jpg,1
Dataset\random\n03884397_panpipe.JPEG,0
Dataset\random\n03445924_golfcart.JPEG,0
Dataset\Melanoma\ISIC_7345709.jpg,1
Dataset\Melanoma\ISIC_7413795.jpg,1
Dataset\Melanoma\ISIC_7237141.jpg,1
Dataset\random\n03788195_mosque.JPEG,0
Dataset\Tinea\t-candida-penis-30.jpg,1
Dataset\Melanoma\ISIC_7475827.jpg,1
Dataset\random\n03662601_lifeboat.JPEG,0
Dataset\Melanoma\ISIC_6875113.jpg,1
Dataset\Melanoma\ISIC_6664275.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-38.jpg,1
Dataset\Melanoma\ISIC_6783448.jpg,1
Dataset\Melanoma\ISIC_7501061.jpg,1
Dataset\Melanoma\ISIC_7122078.jpg,1
Dataset\Melanoma\ISIC_7286958.jpg,1
Dataset\Tinea\8_9.jpg,1
Dataset\Melanoma\ISIC_7072802.jpg,1
Dataset\Melanoma\ISIC_7601364.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-34.jpg,1
Dataset\Melanoma\ISIC_6852281.jpg,1
Dataset\Tinea\t-tinea-incognito-43.jpg,1
Dataset\Tinea\t-tinea-foot-webs-33.jpg,1
Dataset\Tinea\t-tinea-palm-3.jpg,1
Dataset\random\Chair--15-_jpg.rf.86efbda898a099ba731f539461ee0800.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-105.jpg,1
Dataset\random\n07590611_hot_pot.JPEG,0
Dataset\Melanoma\ISIC_7319169.jpg,1
Dataset\Tinea\t-intertrigo-68.jpg,1
Dataset\Tinea\v-candidiasis-large-skin-folds-160.jpg,1
Dataset\random\n04613696_yurt.JPEG,0
Dataset\Melanoma\ISIC_7242384.jpg,1
Dataset\Tinea\t-13perleche0126.jpg,1
Dataset\Melanoma\ISIC_7219628.jpg,1
Dataset\Melanoma\ISIC_7365889.jpg,1
Dataset\Tinea\v-tinea-foot-webs-49.jpg,1
Dataset\Melanoma\ISIC_6737576.jpg,1
Dataset\Tinea\t-tinea-body-185.jpg,1
Dataset\Melanoma\ISIC_7555812.jpg,1
Dataset\Melanoma\ISIC_6985838.jpg,1
Dataset\Melanoma\ISIC_6809191.jpg,1
Dataset\random\n03899768_patio.JPEG,0
Dataset\Melanoma\ISIC_7306860.jpg,1
Dataset\Tinea\t-tinea-groin-78.jpg,1
Dataset\random\n02978881_cassette.JPEG,0
Dataset\random\273271-1a02900084ed5ae8_jpg.rf.d9e198080dbac8866906ee89de8cea79.jpg,0
Dataset\Tinea\8_26.jpg,1
Dataset\Tinea\t-tinea-versicolor-183.jpg,1
Dataset\Melanoma\ISIC_6917681.jpg,1
Dataset\Tinea\t-tinea-body-10.jpg,1
Dataset\Tinea\t-tinea-versicolor-107.jpg,1
Dataset\Melanoma\ISIC_7204370.jpg,1
Dataset\Melanoma\ISIC_7378122.jpg,1
Dataset\Tinea\t-tinea-foot-webs-76.jpg,1
Dataset\Tinea\6_26.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-59.jpg,1
Dataset\Melanoma\ISIC_6917179.jpg,1
Dataset\Melanoma\ISIC_6783285.jpg,1
Dataset\Tinea\t-tinea-foot-webs-73.jpg,1
Dataset\Melanoma\ISIC_7327592.jpg,1
Dataset\Melanoma\ISIC_7170391.jpg,1
Dataset\Tinea\t-tinea-face-45.jpg,1
Dataset\Melanoma\ISIC_7443029.jpg,1
Dataset\Melanoma\ISIC_6754247.jpg,1
Dataset\Melanoma\ISIC_7124766.jpg,1
Dataset\Melanoma\ISIC_7521537.jpg,1
Dataset\Melanoma\ISIC_7125015.jpg,1
Dataset\Melanoma\ISIC_7192100.jpg,1
Dataset\Melanoma\ISIC_7011753.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-35.jpg,1
Dataset\Melanoma\ISIC_6688417.jpg,1
Dataset\Melanoma\ISIC_6842453.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-183.jpg,1
Dataset\Melanoma\ISIC_7355141.jpg,1
Dataset\Tinea\t-perleche-6.jpg,1
Dataset\Melanoma\ISIC_6853087.jpg,1
Dataset\Melanoma\ISIC_7602513.jpg,1
Dataset\Melanoma\ISIC_7301029.jpg,1
Dataset\Melanoma\ISIC_7179363.jpg,1
Dataset\Melanoma\ISIC_6826081.jpg,1
Dataset\Melanoma\ISIC_7595416.jpg,1
Dataset\Melanoma\ISIC_6847317.jpg,1
Dataset\random\n04509417_unicycle.JPEG,0
Dataset\Melanoma\ISIC_7152347.jpg,1
Dataset\Melanoma\ISIC_7472736.jpg,1
Dataset\Tinea\t-tinea-groin-118.jpg,1
Dataset\Melanoma\ISIC_7346228.jpg,1
Dataset\Melanoma\ISIC_7114516.jpg,1
Dataset\Tinea\v-perleche-7.jpg,1
Dataset\Melanoma\ISIC_7344356.jpg,1
Dataset\Melanoma\ISIC_7307339.jpg,1
Dataset\Melanoma\ISIC_6791989.jpg,1
Dataset\Melanoma\ISIC_7137995.jpg,1
Dataset\Melanoma\ISIC_6669480.jpg,1
Dataset\Melanoma\ISIC_7189455.jpg,1
Dataset\Melanoma\ISIC_7096946.jpg,1
Dataset\random\n02708093_analog_clock.JPEG,0
Dataset\Melanoma\ISIC_7508320.jpg,1
Dataset\Melanoma\ISIC_6725049.jpg,1
Dataset\Tinea\t-intertrigo-66.jpg,1
Dataset\Melanoma\ISIC_7519806.jpg,1
Dataset\Melanoma\ISIC_6656318.jpg,1
Dataset\Melanoma\ISIC_6819137.jpg,1
Dataset\random\n04239074_sliding_door.JPEG,0
Dataset\Tinea\v-tinea-hand-dorsum-21.jpg,1
Dataset\Melanoma\ISIC_7334875.jpg,1
Dataset\Tinea\t-tinea-groin-27.jpg,1
Dataset\random\n04597913_wooden_spoon.JPEG,0
Dataset\Tinea\v-tinea-face-4.jpg,1
Dataset\Melanoma\ISIC_6728205.jpg,1
Dataset\Tinea\t-tinea-body-155.jpg,1
Dataset\Melanoma\ISIC_7109227.jpg,1
Dataset\Tinea\v-tinea-body-138.jpg,1
Dataset\Melanoma\ISIC_7460146.jpg,1
Dataset\Tinea\v-candida-penis-33.jpg,1
Dataset\Melanoma\ISIC_7450481.jpg,1
Dataset\random\n03781244_monastery.JPEG,0
Dataset\Tinea\4_71.jpg,1
Dataset\random\n03733131_maypole.JPEG,0
Dataset\Tinea\v-tinea-beard-3.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-46.jpg,1
Dataset\Melanoma\ISIC_6941505.jpg,1
Dataset\random\Sofa--180-_jpg.rf.c6a16f14ccfa40f603b66ca1e3051595.jpg,0
Dataset\Tinea\t-id-reaction-1.jpg,1
Dataset\Tinea\t-intertrigo-51.jpg,1
Dataset\Melanoma\ISIC_7366196.jpg,1
Dataset\Tinea\6_11.jpg,1
Dataset\Melanoma\ISIC_7032787.jpg,1
Dataset\Melanoma\ISIC_7484555.jpg,1
Dataset\Melanoma\ISIC_6978587.jpg,1
Dataset\Melanoma\ISIC_7290085.jpg,1
Dataset\Melanoma\ISIC_7426927.jpg,1
Dataset\Tinea\v-13Candida040702.jpg,1
Dataset\Melanoma\ISIC_6871361.jpg,1
Dataset\Melanoma\ISIC_7155873.jpg,1
Dataset\Melanoma\ISIC_6795902.jpg,1
Dataset\Tinea\t-tinea-versicolor-155.jpg,1
Dataset\Melanoma\ISIC_7595859.jpg,1
Dataset\Tinea\4_16.jpg,1
Dataset\Melanoma\ISIC_7622520.jpg,1
Dataset\random\n03804744_nail.JPEG,0
Dataset\Tinea\t-13TineaGroin143.jpg,1
Dataset\Melanoma\ISIC_7387265.jpg,1
Dataset\Melanoma\ISIC_7143504.jpg,1
Dataset\Melanoma\ISIC_7322169.jpg,1
Dataset\Melanoma\ISIC_7564217.jpg,1
Dataset\random\n04486054_triumphal_arch.JPEG,0
Dataset\random\n06874185_traffic_light.JPEG,0
Dataset\Tinea\t-perleche-46.jpg,1
Dataset\Tinea\t-tinea-foot-webs-58.jpg,1
Dataset\random\n03457902_greenhouse.JPEG,0
Dataset\Tinea\v-tinea-palm-46.jpg,1
Dataset\Tinea\t-tinea-versicolor-10.jpg,1
Dataset\Melanoma\ISIC_7214104.jpg,1
Dataset\Melanoma\ISIC_6688054.jpg,1
Dataset\Melanoma\ISIC_7460887.jpg,1
Dataset\random\n03452741_grand_piano.JPEG,0
Dataset\Tinea\v-pityrosporum-folliculitis-3.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-32.jpg,1
Dataset\Tinea\t-tinea-body-125.jpg,1
Dataset\Melanoma\ISIC_7281969.jpg,1
Dataset\Melanoma\ISIC_7522708.jpg,1
Dataset\Melanoma\ISIC_6703027.jpg,1
Dataset\Tinea\6_35.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-169.jpg,1
Dataset\random\n03908618_pencil_box.JPEG,0
Dataset\Tinea\t-tinea-hand-dorsum-42.jpg,1
Dataset\Tinea\t-tinea-laboratory-66.jpg,1
Dataset\Tinea\t-tinea-versicolor-150.jpg,1
Dataset\Melanoma\ISIC_6667080.jpg,1
Dataset\Tinea\t-tinea-laboratory-50.jpg,1
Dataset\Melanoma\ISIC_7220701.jpg,1
Dataset\Melanoma\ISIC_7417933.jpg,1
Dataset\Tinea\v-confluent-reticulate-papillomatosis-4.jpg,1
Dataset\random\n04041544_radio.JPEG,0
Dataset\Tinea\t-tinea-foot-plantar-34.jpg,1
Dataset\Melanoma\ISIC_7340926.jpg,1
Dataset\random\n03717622_manhole_cover.JPEG,0
Dataset\Melanoma\ISIC_7102028.jpg,1
Dataset\Tinea\v-perleche-51.jpg,1
Dataset\Melanoma\ISIC_7563920.jpg,1
Dataset\Melanoma\ISIC_7302213.jpg,1
Dataset\Melanoma\ISIC_6933350.jpg,1
Dataset\Melanoma\ISIC_7574405.jpg,1
Dataset\Tinea\t-tinea-foot-webs-67.jpg,1
Dataset\Melanoma\ISIC_7146904.jpg,1
Dataset\Tinea\t-intertrigo-13.jpg,1
Dataset\Melanoma\ISIC_7424079.jpg,1
Dataset\Melanoma\ISIC_6833855.jpg,1
Dataset\Melanoma\ISIC_7572137.jpg,1
Dataset\Tinea\t-tinea-body-179.jpg,1
Dataset\Melanoma\ISIC_7445157.jpg,1
Dataset\Melanoma\ISIC_7082703.jpg,1
Dataset\Melanoma\ISIC_7391160.jpg,1
Dataset\Melanoma\ISIC_7558638.jpg,1
Dataset\Tinea\v-tinea-laboratory-17.jpg,1
Dataset\Melanoma\ISIC_6705932.jpg,1
Dataset\Melanoma\ISIC_7350351.jpg,1
Dataset\Melanoma\ISIC_6899551.jpg,1
Dataset\Melanoma\ISIC_6971343.jpg,1
Dataset\Tinea\v-tinea-foot-dorsum-28.jpg,1
Dataset\Tinea\t-13Balanitis.jpg,1
Dataset\Tinea\v-tinea-foot-dorsum-47.jpg,1
Dataset\Melanoma\ISIC_7333928.jpg,1
Dataset\Tinea\t-tinea-laboratory-31.jpg,1
Dataset\Tinea\v-tinea-foot-dorsum-60.jpg,1
Dataset\random\n03995372_power_drill.JPEG,0
Dataset\Tinea\v-tinea-laboratory-14.jpg,1
Dataset\Tinea\t-tinea-foot-webs-35.jpg,1
Dataset\Melanoma\ISIC_7335095.jpg,1
Dataset\Melanoma\ISIC_7584884.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-86.jpg,1
Dataset\Melanoma\ISIC_7260492.jpg,1
Dataset\Tinea\t-intertrigo-85.jpg,1
Dataset\Melanoma\ISIC_7046888.jpg,1
Dataset\Tinea\t-candida-penis-40.jpg,1
Dataset\Melanoma\ISIC_7193375.jpg,1
Dataset\Tinea\t-tinea-groin-120.jpg,1
Dataset\Melanoma\ISIC_7196609.jpg,1
Dataset\Melanoma\ISIC_7150606.jpg,1
Dataset\Melanoma\ISIC_6931468.jpg,1
Dataset\Melanoma\ISIC_7468872.jpg,1
Dataset\Melanoma\ISIC_7031550.jpg,1
Dataset\Melanoma\ISIC_6699023.jpg,1
Dataset\Melanoma\ISIC_7392681.jpg,1
Dataset\Melanoma\ISIC_6700433.jpg,1
Dataset\Tinea\t-tinea-foot-webs-61.jpg,1
Dataset\Melanoma\ISIC_6865639.jpg,1
Dataset\Melanoma\ISIC_7502551.jpg,1
Dataset\Melanoma\ISIC_7032718.jpg,1
Dataset\Tinea\t-erythrasma-10.jpg,1
Dataset\Tinea\t-candida-groin-14.jpg,1
Dataset\Melanoma\ISIC_7322727.jpg,1
Dataset\Melanoma\ISIC_7198004.jpg,1
Dataset\Melanoma\ISIC_7022071.jpg,1
Dataset\Tinea\v-tinea-incognito-2.jpg,1
Dataset\random\n02699494_altar.JPEG,0
Dataset\Melanoma\ISIC_7107071.jpg,1
Dataset\Melanoma\ISIC_7103443.jpg,1
Dataset\Tinea\t-perleche-56.jpg,1
Dataset\Melanoma\ISIC_7368046.jpg,1
Dataset\Melanoma\ISIC_7447716.jpg,1
Dataset\Tinea\t-tinea-body-142.jpg,1
Dataset\random\000000050385_jpg.rf.410cc134019544a49f13af62e981fb03.jpg,0
Dataset\Melanoma\ISIC_7381220.jpg,1
Dataset\Melanoma\ISIC_7207977.jpg,1
Dataset\Melanoma\ISIC_6866317.jpg,1
Dataset\Melanoma\ISIC_7225024.jpg,1
Dataset\Melanoma\ISIC_7296462.jpg,1
Dataset\Melanoma\ISIC_6985531.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-9.jpg,1
Dataset\random\n04118538_rugby_ball.JPEG,0
Dataset\Melanoma\ISIC_6933509.jpg,1
Dataset\Melanoma\ISIC_7020708.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-43.jpg,1
Dataset\Melanoma\ISIC_7581388.jpg,1
Dataset\random\n03697007_lumbermill.JPEG,0
Dataset\random\n03498962_hatchet.JPEG,0
Dataset\Melanoma\ISIC_7546219.jpg,1
Dataset\Melanoma\ISIC_7200676.jpg,1
Dataset\random\n03249569_drum.JPEG,0
Dataset\Melanoma\ISIC_7600621.jpg,1
Dataset\Melanoma\ISIC_7167811.jpg,1
Dataset\Melanoma\ISIC_7143388.jpg,1
Dataset\Melanoma\ISIC_6909624.jpg,1
Dataset\Tinea\t-tinea-scalp-51.jpg,1
Dataset\Melanoma\ISIC_7288846.jpg,1
Dataset\Tinea\t-tinea-versicolor-148.jpg,1
Dataset\Melanoma\ISIC_7180418.jpg,1
Dataset\Tinea\t-13tineaFeet0523051.jpg,1
Dataset\random\n03450230_gown.JPEG,0
Dataset\Melanoma\ISIC_6888402.jpg,1
Dataset\Melanoma\ISIC_7358848.jpg,1
Dataset\Melanoma\ISIC_7220538.jpg,1
Dataset\Tinea\t-perleche-58.jpg,1
Dataset\Melanoma\ISIC_7364280.jpg,1
Dataset\Melanoma\ISIC_7266940.jpg,1
Dataset\Tinea\v-tinea-laboratory-25.jpg,1
Dataset\Tinea\v-tinea-incognito-8.jpg,1
Dataset\Tinea\t-tinea-versicolor-193.jpg,1
Dataset\Melanoma\ISIC_7303401.jpg,1
Dataset\random\n03976657_pole.JPEG,0
Dataset\Tinea\v-tinea-versicolor-1.jpg,1
Dataset\Tinea\t-tinea-scalp-15.jpg,1
Dataset\Melanoma\ISIC_7437712.jpg,1
Dataset\Melanoma\ISIC_6726435.jpg,1
Dataset\random\n03868863_oxygen_mask.JPEG,0
Dataset\Tinea\t-tinea-face-8.jpg,1
Dataset\Melanoma\ISIC_7095245.jpg,1
Dataset\Melanoma\ISIC_6988287.jpg,1
Dataset\Tinea\4_72.jpg,1
Dataset\Tinea\v-erosio-interdigitalis-blastomycetica-22.jpg,1
Dataset\Tinea\t-tinea-face-19.jpg,1
Dataset\Tinea\t-tinea-laboratory-76.jpg,1
Dataset\Melanoma\ISIC_7454116.jpg,1
Dataset\Melanoma\ISIC_7281080.jpg,1
Dataset\Melanoma\ISIC_7513953.jpg,1
Dataset\Melanoma\ISIC_6697691.jpg,1
Dataset\random\Chair--6-_jpg.rf.5dc1508126a371ece989fbd1a753cfad.jpg,0
Dataset\Tinea\t-tinea-palm-18.jpg,1
Dataset\Melanoma\ISIC_6777153.jpg,1
Dataset\Melanoma\ISIC_7081554.jpg,1
Dataset\Melanoma\ISIC_7270978.jpg,1
Dataset\Melanoma\ISIC_7330573.jpg,1
Dataset\random\n03950228_pitcher.JPEG,0
Dataset\Melanoma\ISIC_7164567.jpg,1
Dataset\Tinea\t-tinea-groin-110.jpg,1
Dataset\Melanoma\ISIC_6810076.jpg,1
Dataset\Melanoma\ISIC_7298784.jpg,1
Dataset\Tinea\3_6.jpg,1
Dataset\Melanoma\ISIC_7143189.jpg,1
Dataset\Melanoma\ISIC_7041558.jpg,1
Dataset\random\n02883205_bow_tie.JPEG,0
Dataset\Tinea\t-tinea-versicolor-152.jpg,1
Dataset\Melanoma\ISIC_7511781.jpg,1
Dataset\Melanoma\ISIC_6899397.jpg,1
Dataset\random\n04264628_space_bar.JPEG,0
Dataset\Melanoma\ISIC_7384638.jpg,1
Dataset\Melanoma\ISIC_7124273.jpg,1
Dataset\Tinea\t-tinea-incognito-55.jpg,1
Dataset\Melanoma\ISIC_7358293.jpg,1
Dataset\Melanoma\ISIC_7194695.jpg,1
Dataset\random\n04429376_throne.JPEG,0
Dataset\Melanoma\ISIC_7240458.jpg,1
Dataset\random\Chair--5-_jpg.rf.68493a0c2f18c18e94687da77df7adeb.jpg,0
Dataset\Tinea\v-13TineaIncognito2.jpg,1
Dataset\Melanoma\ISIC_6888012.jpg,1
Dataset\Melanoma\ISIC_7227223.jpg,1
Dataset\Melanoma\ISIC_7324840.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-122.jpg,1
Dataset\Melanoma\ISIC_6701131.jpg,1
Dataset\Melanoma\ISIC_7090324.jpg,1
Dataset\Tinea\t-tinea-face-32.jpg,1
Dataset\Melanoma\ISIC_7289716.jpg,1
Dataset\Tinea\v-tinea-versicolor-195.jpg,1
Dataset\random\n04162706_seat_belt.JPEG,0
Dataset\random\n03617480_kimono.JPEG,0
Dataset\Tinea\t-tinea-body-14.jpg,1
Dataset\random\000000131276_jpg.rf.681e11ff938e3a0864ad496253b1d1ee.jpg,0
Dataset\Melanoma\ISIC_7563283.jpg,1
Dataset\random\n04147183_schooner.JPEG,0
Dataset\Melanoma\ISIC_7080584.jpg,1
Dataset\Melanoma\ISIC_7225320.jpg,1
Dataset\Tinea\t-tinea-body-19.jpg,1
Dataset\Melanoma\ISIC_6914698.jpg,1
Dataset\Melanoma\ISIC_6858074.jpg,1
Dataset\Melanoma\ISIC_6784305.jpg,1
Dataset\random\n03417042_garbage_truck.JPEG,0
Dataset\Tinea\t-perleche-9.jpg,1
Dataset\Tinea\t-perleche-21.jpg,1
Dataset\Melanoma\ISIC_7468716.jpg,1
Dataset\Melanoma\ISIC_7540824.jpg,1
Dataset\random\n04254120_soap_dispenser.JPEG,0
Dataset\Melanoma\ISIC_7066320.jpg,1
Dataset\Tinea\t-tinea-face-9.jpg,1
Dataset\random\Sofa--170-_jpg.rf.bfd265cdc5c39127aaa388f6d8b5e096.jpg,0
Dataset\random\n03854065_organ.JPEG,0
Dataset\random\284193-eb99000edd998dc_jpg.rf.4b43afcbadbb28149bcddecb5253e01b.jpg,0
Dataset\Melanoma\ISIC_6681802.jpg,1
Dataset\Tinea\t-tinea-foot-webs-26.jpg,1
Dataset\random\n03272562_electric_locomotive.JPEG,0
Dataset\Melanoma\ISIC_6661862.jpg,1
Dataset\random\n02692877_airship.JPEG,0
Dataset\Tinea\t-tinea-laboratory-65.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-116.jpg,1
Dataset\Melanoma\ISIC_7566190.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-9.jpg,1
Dataset\Melanoma\ISIC_6888906.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-40.jpg,1
Dataset\Melanoma\ISIC_7480166.jpg,1
Dataset\Tinea\t-tinea-foot-webs-47.jpg,1
Dataset\Melanoma\ISIC_7516715.jpg,1
Dataset\Melanoma\ISIC_7234781.jpg,1
Dataset\Tinea\t-tinea-face-29.jpg,1
Dataset\Melanoma\ISIC_6717114.jpg,1
Dataset\Melanoma\ISIC_7037880.jpg,1
Dataset\Tinea\t-tinea-incognito-9.jpg,1
Dataset\Melanoma\ISIC_6982693.jpg,1
Dataset\Melanoma\ISIC_6717452.jpg,1
Dataset\Tinea\t-majocchi-granuloma-8.jpg,1
Dataset\Tinea\t-tinea-groin-57.jpg,1
Dataset\Melanoma\ISIC_7536649.jpg,1
Dataset\Melanoma\ISIC_6945634.jpg,1
Dataset\random\n04067472_reel.JPEG,0
Dataset\Melanoma\ISIC_6879930.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-8.jpg,1
Dataset\Melanoma\ISIC_7184722.jpg,1
Dataset\Melanoma\ISIC_6855125.jpg,1
Dataset\Melanoma\ISIC_6723937.jpg,1
Dataset\Melanoma\ISIC_6844858.jpg,1
Dataset\Melanoma\ISIC_7250007.jpg,1
Dataset\Tinea\v-tinea-body-152.jpg,1
Dataset\Tinea\t-perleche-47.jpg,1
Dataset\Melanoma\ISIC_6853657.jpg,1
Dataset\Tinea\v-tinea-groin-70.jpg,1
Dataset\Melanoma\ISIC_6926118.jpg,1
Dataset\Tinea\v-tinea-foot-webs-48.jpg,1
Dataset\Melanoma\ISIC_7495707.jpg,1
Dataset\Melanoma\ISIC_7342840.jpg,1
Dataset\random\n04040759_radiator.JPEG,0
Dataset\Tinea\t-candidiasis-large-skin-folds-93.jpg,1
Dataset\Tinea\t-tinea-scalp-35.jpg,1
Dataset\Melanoma\ISIC_7020578.jpg,1
Dataset\random\n02777292_balance_beam.JPEG,0
Dataset\Tinea\t-tinea-groin-38.jpg,1
Dataset\Tinea\t-tinea-body-1.jpg,1
Dataset\Melanoma\ISIC_7482149.jpg,1
Dataset\random\n03599486_jinrikisha.JPEG,0
Dataset\Tinea\t-erythrasma-6.jpg,1
Dataset\Tinea\v-erosio-interdigitalis-blastomycetica-20.jpg,1
Dataset\Melanoma\ISIC_7542454.jpg,1
Dataset\Melanoma\ISIC_7197601.jpg,1
Dataset\Melanoma\ISIC_7548923.jpg,1
Dataset\Melanoma\ISIC_7225873.jpg,1
Dataset\Melanoma\ISIC_7452410.jpg,1
Dataset\Tinea\v-candidiasis-large-skin-folds-133.jpg,1
Dataset\random\n07697313_cheeseburger.JPEG,0
Dataset\Tinea\t-tinea-beard-8.jpg,1
Dataset\Melanoma\ISIC_7055266.jpg,1
Dataset\Tinea\t-tinea-groin-114.jpg,1
Dataset\Melanoma\ISIC_7135859.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-10.jpg,1
Dataset\Tinea\t-tinea-versicolor-190.jpg,1
Dataset\random\n04548362_wallet.JPEG,0
Dataset\random\n03216828_dock.JPEG,0
Dataset\Melanoma\ISIC_7172893.jpg,1
