path,label
Dataset\Melanoma\ISIC_7571230.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-9.jpg,1
Dataset\Melanoma\ISIC_6663112.jpg,0
Dataset\Melanoma\ISIC_6831244.jpg,0
Dataset\Tinea\t-candida-groin-7.jpg,1
Dataset\Melanoma\ISIC_7416587.jpg,0
Dataset\Melanoma\ISIC_7508382.jpg,0
Dataset\Melanoma\ISIC_7312097.jpg,0
Dataset\Melanoma\ISIC_6841294.jpg,0
Dataset\Melanoma\ISIC_7005376.jpg,0
Dataset\Melanoma\ISIC_6712836.jpg,0
Dataset\Melanoma\ISIC_7229357.jpg,0
Dataset\Tinea\t-tinea-groin-85.jpg,1
Dataset\Melanoma\ISIC_6754684.jpg,0
Dataset\Melanoma\ISIC_6863391.jpg,0
Dataset\Melanoma\ISIC_7555662.jpg,0
Dataset\Tinea\t-intertrigo-75.jpg,1
Dataset\Tinea\v-tinea-face-4.jpg,1
Dataset\Tinea\t-03ContactDerm040127.jpg,1
Dataset\Tinea\t-candidiasis-mouth-4.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-10.jpg,1
Dataset\Melanoma\ISIC_7372459.jpg,0
Dataset\Tinea\t-perleche-21.jpg,1
Dataset\Tinea\t-tinea-groin-52.jpg,1
Dataset\Tinea\t-tinea-groin-55.jpg,1
Dataset\Tinea\t-tinea-palm-19.jpg,1
Dataset\Tinea\t-pitted-keratolysis-7.jpg,1
Dataset\Tinea\t-candidiasis-vaginal-3.jpg,1
Dataset\Melanoma\ISIC_7093104.jpg,0
Dataset\Melanoma\ISIC_7418441.jpg,0
Dataset\Tinea\6_3.jpg,1
Dataset\Melanoma\ISIC_6993934.jpg,0
Dataset\Melanoma\ISIC_6844752.jpg,0
Dataset\Melanoma\ISIC_7376243.jpg,0
Dataset\Tinea\v-intertrigo-33.jpg,1
Dataset\Melanoma\ISIC_6676345.jpg,0
Dataset\Melanoma\ISIC_7605547.jpg,0
Dataset\Melanoma\ISIC_7557606.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-63.jpg,1
Dataset\Melanoma\ISIC_6913045.jpg,0
Dataset\Tinea\v-tinea-incognito-54.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-4.jpg,1
Dataset\Melanoma\ISIC_7264231.jpg,0
Dataset\Melanoma\ISIC_6843406.jpg,0
Dataset\Tinea\t-intertrigo-39.jpg,1
Dataset\Melanoma\ISIC_6970590.jpg,0
Dataset\Melanoma\ISIC_7618200.jpg,0
Dataset\Tinea\t-tinea-body-93.jpg,1
Dataset\Melanoma\ISIC_7513953.jpg,0
Dataset\Melanoma\ISIC_6815672.jpg,0
Dataset\Tinea\t-tinea-body-154.jpg,1
Dataset\Tinea\v-tinea-groin-67.jpg,1
Dataset\Melanoma\ISIC_7495371.jpg,0
Dataset\Melanoma\ISIC_6784756.jpg,0
Dataset\Melanoma\ISIC_6968972.jpg,0
Dataset\Melanoma\ISIC_6656373.jpg,0
Dataset\Melanoma\ISIC_6781665.jpg,0
Dataset\Melanoma\ISIC_6935478.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-23.jpg,1
Dataset\Tinea\v-tinea-body-100.jpg,1
Dataset\Tinea\v-tinea-groin-26.jpg,1
Dataset\Melanoma\ISIC_6707661.jpg,0
Dataset\Melanoma\ISIC_7199089.jpg,0
Dataset\Melanoma\ISIC_7589300.jpg,0
Dataset\Melanoma\ISIC_7150048.jpg,0
Dataset\Tinea\t-perleche-40.jpg,1
Dataset\Melanoma\ISIC_6673875.jpg,0
Dataset\Melanoma\ISIC_7503521.jpg,0
Dataset\Tinea\t-tinea-palm-41.jpg,1
Dataset\Melanoma\ISIC_7359014.jpg,0
Dataset\Melanoma\ISIC_7548923.jpg,0
Dataset\Melanoma\ISIC_7260492.jpg,0
Dataset\Tinea\t-tinea-foot-webs-69.jpg,1
Dataset\Melanoma\ISIC_7351939.jpg,0
Dataset\Melanoma\ISIC_7147713.jpg,0
Dataset\Tinea\t-13IntertrigoGroin.jpg,1
Dataset\Tinea\t-candida-penis-24.jpg,1
Dataset\Tinea\v-tinea-body-198.jpg,1
Dataset\Melanoma\ISIC_6918995.jpg,0
Dataset\Melanoma\ISIC_7066874.jpg,0
Dataset\Melanoma\ISIC_7547609.jpg,0
Dataset\Melanoma\ISIC_7619467.jpg,0
Dataset\Tinea\t-intertrigo-10.jpg,1
Dataset\Melanoma\ISIC_7605996.jpg,0
Dataset\Tinea\t-tinea-versicolor-107.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-18.jpg,1
Dataset\Melanoma\ISIC_7277310.jpg,0
Dataset\Tinea\v-candidiasis-diaper-10.jpg,1
Dataset\Melanoma\ISIC_7436582.jpg,0
Dataset\Melanoma\ISIC_6930719.jpg,0
Dataset\Melanoma\ISIC_6975540.jpg,0
Dataset\Melanoma\ISIC_7260365.jpg,0
Dataset\Melanoma\ISIC_7351996.jpg,0
Dataset\Tinea\t-tinea-incognito-45.jpg,1
Dataset\Melanoma\ISIC_7621283.jpg,0
Dataset\Tinea\v-tinea-groin-54.jpg,1
Dataset\Tinea\t-03ContactDerm050127.jpg,1
Dataset\Tinea\t-tinea-beard-5.jpg,1
Dataset\Tinea\t-candida-groin-13.jpg,1
Dataset\Melanoma\ISIC_7124160.jpg,0
Dataset\Melanoma\ISIC_6760984.jpg,0
Dataset\Melanoma\ISIC_7528783.jpg,0
Dataset\Melanoma\ISIC_7441917.jpg,0
Dataset\Melanoma\ISIC_7034769.jpg,0
Dataset\Tinea\t-tinea-groin-62.jpg,1
Dataset\Melanoma\ISIC_7375240.jpg,0
Dataset\Tinea\t-tinea-foot-webs-39.jpg,1
Dataset\Tinea\t-tinea-body-165.jpg,1
Dataset\Tinea\v-erosio-interdigitalis-blastomycetica-33.jpg,1
Dataset\Tinea\t-tinea-scalp-64.jpg,1
Dataset\Melanoma\ISIC_7153718.jpg,0
Dataset\Melanoma\ISIC_7073270.jpg,0
Dataset\Melanoma\ISIC_7544537.jpg,0
Dataset\Melanoma\ISIC_6913586.jpg,0
Dataset\Tinea\t-candida-penis-13.jpg,1
Dataset\Melanoma\ISIC_7570891.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-10.jpg,1
Dataset\Melanoma\ISIC_6821459.jpg,0
Dataset\Melanoma\ISIC_7406359.jpg,0
Dataset\Melanoma\ISIC_7126877.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-22.jpg,1
Dataset\Melanoma\ISIC_6676776.jpg,0
Dataset\Melanoma\ISIC_7514840.jpg,0
Dataset\Tinea\t-coccidiomycosis-3.jpg,1
Dataset\Tinea\t-tinea-face-20.jpg,1
Dataset\Melanoma\ISIC_6753148.jpg,0
Dataset\Melanoma\ISIC_7183272.jpg,0
Dataset\Tinea\t-tinea-body-195.jpg,1
Dataset\Melanoma\ISIC_7314932.jpg,0
Dataset\Melanoma\ISIC_7043828.jpg,0
Dataset\Melanoma\ISIC_7204247.jpg,0
Dataset\Melanoma\ISIC_7543736.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-1.jpg,1
Dataset\Melanoma\ISIC_7106766.jpg,0
Dataset\Tinea\t-tinea-versicolor-10.jpg,1
Dataset\Melanoma\ISIC_6963954.jpg,0
Dataset\Melanoma\ISIC_6888090.jpg,0
Dataset\Tinea\v-pityrosporum-folliculitis-1.jpg,1
Dataset\Tinea\3_11.jpg,1
Dataset\Melanoma\ISIC_7073692.jpg,0
Dataset\Melanoma\ISIC_7145266.jpg,0
Dataset\Melanoma\ISIC_7529513.jpg,0
Dataset\Melanoma\ISIC_7312977.jpg,0
Dataset\Melanoma\ISIC_7392679.jpg,0
Dataset\Tinea\t-tinea-foot-webs-38.jpg,1
Dataset\Tinea\t-tinea-versicolor-100.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-27.jpg,1
Dataset\Melanoma\ISIC_7061003.jpg,0
Dataset\Melanoma\ISIC_7238139.jpg,0
Dataset\Tinea\v-confluent-reticulate-papillomatosis-4.jpg,1
Dataset\Melanoma\ISIC_6985838.jpg,0
Dataset\Tinea\t-tinea-groin-64.jpg,1
Dataset\Tinea\t-tinea-foot-webs-67.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-42.jpg,1
Dataset\Tinea\t-candidiasis-diaper-30.jpg,1
Dataset\Melanoma\ISIC_6742970.jpg,0
Dataset\Melanoma\ISIC_7596866.jpg,0
Dataset\Tinea\t-tinea-laboratory-39.jpg,1
Dataset\Tinea\v-tinea-foot-dorsum-31.jpg,1
Dataset\Melanoma\ISIC_7075836.jpg,0
Dataset\Melanoma\ISIC_6786759.jpg,0
Dataset\Melanoma\ISIC_7342741.jpg,0
Dataset\Tinea\t-tinea-body-16.jpg,1
Dataset\Melanoma\ISIC_7343355.jpg,0
Dataset\Tinea\t-tinea-laboratory-29.jpg,1
Dataset\Tinea\t-tinea-foot-webs-24.jpg,1
Dataset\Melanoma\ISIC_6776583.jpg,0
Dataset\Melanoma\ISIC_7223327.jpg,0
Dataset\Melanoma\ISIC_7465237.jpg,0
Dataset\Melanoma\ISIC_7162007.jpg,0
Dataset\Melanoma\ISIC_7328463.jpg,0
Dataset\Melanoma\ISIC_7069853.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-17.jpg,1
Dataset\Melanoma\ISIC_7536649.jpg,0
Dataset\Melanoma\ISIC_7365615.jpg,0
Dataset\Tinea\t-tinea-groin-29.jpg,1
Dataset\Melanoma\ISIC_6789494.jpg,0
Dataset\Melanoma\ISIC_7150606.jpg,0
Dataset\Tinea\t-13TineaGroin143.jpg,1
Dataset\Tinea\v-tinea-versicolor-178.jpg,1
Dataset\Melanoma\ISIC_7271965.jpg,0
Dataset\Melanoma\ISIC_7383511.jpg,0
Dataset\Melanoma\ISIC_6745477.jpg,0
Dataset\Melanoma\ISIC_7067750.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-61.jpg,1
Dataset\Tinea\t-perleche-23.jpg,1
Dataset\Tinea\t-tinea-scalp-3.jpg,1
Dataset\Melanoma\ISIC_7100813.jpg,0
Dataset\Melanoma\ISIC_6778936.jpg,0
Dataset\Tinea\t-candida-penis-17.jpg,1
Dataset\Tinea\t-tinea-nigra-4.jpg,1
Dataset\Tinea\v-perleche-36.jpg,1
Dataset\Melanoma\ISIC_7518478.jpg,0
Dataset\Melanoma\ISIC_7348343.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-114.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-26.jpg,1
Dataset\Tinea\v-tinea-versicolor-86.jpg,1
Dataset\Melanoma\ISIC_7259828.jpg,0
Dataset\Tinea\t-tinea-body-187.jpg,1
Dataset\Melanoma\ISIC_7244323.jpg,0
Dataset\Tinea\v-candida-groin-4.jpg,1
Dataset\Melanoma\ISIC_7068754.jpg,0
Dataset\Tinea\t-13IntertrigoBreast052504.jpg,1
Dataset\Tinea\4_21.jpg,1
Dataset\Tinea\t-intertrigo-56.jpg,1
Dataset\Tinea\v-tinea-versicolor-180.jpg,1
Dataset\Melanoma\ISIC_7319707.jpg,0
Dataset\Melanoma\ISIC_6712655.jpg,0
Dataset\Melanoma\ISIC_6725828.jpg,0
Dataset\Melanoma\ISIC_7218368.jpg,0
Dataset\Melanoma\ISIC_6786991.jpg,0
Dataset\Tinea\v-tinea-foot-webs-49.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-26.jpg,1
Dataset\Melanoma\ISIC_7066320.jpg,0
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-1.jpg,1
Dataset\Melanoma\ISIC_7043313.jpg,0
Dataset\Tinea\t-tinea-laboratory-68.jpg,1
Dataset\Melanoma\ISIC_6819137.jpg,0
Dataset\Melanoma\ISIC_6920867.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-136.jpg,1
Dataset\Melanoma\ISIC_7150493.jpg,0
Dataset\Tinea\t-13IntertirgoRxSteroids090102.jpg,1
Dataset\Melanoma\ISIC_7271745.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-35.jpg,1
Dataset\Melanoma\ISIC_7070684.jpg,0
Dataset\Melanoma\ISIC_7457488.jpg,0
Dataset\Melanoma\ISIC_7124273.jpg,0
Dataset\Tinea\t-perleche-20.jpg,1
Dataset\Tinea\t-tinea-versicolor-141.jpg,1
Dataset\Tinea\t-tinea-groin-129.jpg,1
Dataset\Melanoma\ISIC_7510327.jpg,0
Dataset\Tinea\v-tinea-face-48.jpg,1
Dataset\Melanoma\ISIC_7002323.jpg,0
Dataset\Melanoma\ISIC_7607335.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-11.jpg,1
Dataset\Melanoma\ISIC_7169653.jpg,0
Dataset\Melanoma\ISIC_7105964.jpg,0
Dataset\Melanoma\ISIC_6771724.jpg,0
Dataset\Melanoma\ISIC_6878588.jpg,0
Dataset\Melanoma\ISIC_7392681.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-32.jpg,1
Dataset\Melanoma\ISIC_6675390.jpg,0
Dataset\Tinea\4_18.jpg,1
Dataset\Melanoma\ISIC_7437920.jpg,0
Dataset\Melanoma\ISIC_7113522.jpg,0
Dataset\Melanoma\ISIC_7600995.jpg,0
Dataset\Melanoma\ISIC_7256375.jpg,0
Dataset\Melanoma\ISIC_7493732.jpg,0
Dataset\Tinea\v-tinea-primary-lesion-44.jpg,1
Dataset\Tinea\t-tinea-scalp-1.jpg,1
Dataset\Melanoma\ISIC_7313564.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-162.jpg,1
Dataset\Melanoma\ISIC_6684042.jpg,0
Dataset\Melanoma\ISIC_7612992.jpg,0
Dataset\Melanoma\ISIC_6895778.jpg,0
Dataset\Tinea\t-tinea-scalp-10.jpg,1
Dataset\Melanoma\ISIC_7064844.jpg,0
Dataset\Tinea\v-kerion-6.jpg,1
Dataset\Melanoma\ISIC_6701131.jpg,0
Dataset\Melanoma\ISIC_7011793.jpg,0
Dataset\Melanoma\ISIC_6863507.jpg,0
Dataset\Melanoma\ISIC_7241614.jpg,0
Dataset\Tinea\t-tinea-face-9.jpg,1
Dataset\Tinea\t-majocchi-granuloma-5.jpg,1
Dataset\Tinea\t-tinea-versicolor-179.jpg,1
Dataset\Tinea\t-intertrigo-19.jpg,1
Dataset\Melanoma\ISIC_7410175.jpg,0
Dataset\Melanoma\ISIC_7618133.jpg,0
Dataset\Melanoma\ISIC_7198887.jpg,0
Dataset\Melanoma\ISIC_6847965.jpg,0
Dataset\Melanoma\ISIC_7244604.jpg,0
Dataset\Melanoma\ISIC_7180706.jpg,0
Dataset\Melanoma\ISIC_6864484.jpg,0
Dataset\Melanoma\ISIC_6822870.jpg,0
Dataset\Melanoma\ISIC_7452348.jpg,0
Dataset\Melanoma\ISIC_7036741.jpg,0
Dataset\Melanoma\ISIC_7394834.jpg,0
Dataset\Melanoma\ISIC_7623089.jpg,0
Dataset\Tinea\t-tinea-foot-webs-52.jpg,1
Dataset\Tinea\t-mycetoma-5.jpg,1
Dataset\Tinea\t-tinea-groin-19.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-23.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-50.jpg,1
Dataset\Tinea\t-intertrigo-45.jpg,1
Dataset\Melanoma\ISIC_7552159.jpg,0
Dataset\Tinea\t-tinea-scalp-16.jpg,1
Dataset\Melanoma\ISIC_7607107.jpg,0
Dataset\Melanoma\ISIC_6926716.jpg,0
Dataset\Melanoma\ISIC_7329395.jpg,0
Dataset\Melanoma\ISIC_6718077.jpg,0
Dataset\Melanoma\ISIC_7411244.jpg,0
Dataset\Tinea\v-tinea-hand-dorsum-25.jpg,1
Dataset\Melanoma\ISIC_7336190.jpg,0
Dataset\Melanoma\ISIC_6919856.jpg,0
Dataset\Tinea\t-tinea-scalp-67.jpg,1
Dataset\Melanoma\ISIC_7043443.jpg,0
Dataset\Melanoma\ISIC_7249009.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-63.jpg,1
Dataset\Melanoma\ISIC_7280886.jpg,0
Dataset\Melanoma\ISIC_7079349.jpg,0
Dataset\Tinea\v-tinea-primary-lesion-21.jpg,1
Dataset\Tinea\v-candida-penis-16.jpg,1
Dataset\Tinea\v-confluent-reticulate-papillomatosis-5.jpg,1
Dataset\Tinea\t-tinea-body-142.jpg,1
Dataset\Tinea\t-tinea-face-29.jpg,1
Dataset\Tinea\t-tinea-incognito-28.jpg,1
Dataset\Melanoma\ISIC_7255413.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-15.jpg,1
Dataset\Melanoma\ISIC_7092876.jpg,0
Dataset\Melanoma\ISIC_7010552.jpg,0
Dataset\Melanoma\ISIC_6778756.jpg,0
Dataset\Melanoma\ISIC_7491280.jpg,0
Dataset\Tinea\t-tinea-groin-21.jpg,1
Dataset\Melanoma\ISIC_7216585.jpg,0
Dataset\Melanoma\ISIC_6944481.jpg,0
Dataset\Melanoma\ISIC_6757635.jpg,0
Dataset\Melanoma\ISIC_6743860.jpg,0
Dataset\Melanoma\ISIC_7357474.jpg,0
Dataset\Tinea\t-tinea-groin-50.jpg,1
Dataset\Melanoma\ISIC_7097665.jpg,0
Dataset\Melanoma\ISIC_7119225.jpg,0
Dataset\Tinea\t-tinea-versicolor-157.jpg,1
Dataset\Tinea\t-tinea-laboratory-12.jpg,1
Dataset\Melanoma\ISIC_7063995.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-125.jpg,1
Dataset\Melanoma\ISIC_6793603.jpg,0
Dataset\Melanoma\ISIC_6899551.jpg,0
Dataset\Tinea\t-tinea-body-174.jpg,1
Dataset\Melanoma\ISIC_6857334.jpg,0
Dataset\Melanoma\ISIC_7146417.jpg,0
Dataset\Melanoma\ISIC_6916747.jpg,0
Dataset\Tinea\t-tinea-foot-webs-44.jpg,1
Dataset\Melanoma\ISIC_6674653.jpg,0
Dataset\Melanoma\ISIC_6815964.jpg,0
Dataset\Melanoma\ISIC_7106012.jpg,0
Dataset\Melanoma\ISIC_7156843.jpg,0
Dataset\Melanoma\ISIC_7489925.jpg,0
Dataset\Tinea\t-candida-penis-40.jpg,1
Dataset\Tinea\t-tinea-versicolor-83.jpg,1
Dataset\Tinea\v-tinea-body-140.jpg,1
Dataset\Melanoma\ISIC_6938423.jpg,0
Dataset\Melanoma\ISIC_7313923.jpg,0
Dataset\Tinea\t-perleche-32.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-119.jpg,1
Dataset\Melanoma\ISIC_7416797.jpg,0
Dataset\Melanoma\ISIC_7130059.jpg,0
Dataset\Tinea\t-tinea-groin-22.jpg,1
Dataset\Melanoma\ISIC_6713263.jpg,0
Dataset\Melanoma\ISIC_7379692.jpg,0
Dataset\Melanoma\ISIC_7519274.jpg,0
Dataset\Melanoma\ISIC_7251760.jpg,0
Dataset\Tinea\t-tinea-scalp-48.jpg,1
Dataset\Melanoma\ISIC_7598343.jpg,0
Dataset\Melanoma\ISIC_6974830.jpg,0
Dataset\Melanoma\ISIC_7480166.jpg,0
Dataset\Melanoma\ISIC_6697013.jpg,0
Dataset\Melanoma\ISIC_6722603.jpg,0
Dataset\Melanoma\ISIC_7527782.jpg,0
Dataset\Melanoma\ISIC_6737771.jpg,0
Dataset\Tinea\t-tinea-laboratory-30.jpg,1
Dataset\Tinea\t-tinea-laboratory-37.jpg,1
Dataset\Melanoma\ISIC_6816608.jpg,0
Dataset\Melanoma\ISIC_7340247.jpg,0
Dataset\Melanoma\ISIC_6901969.jpg,0
Dataset\Melanoma\ISIC_7240957.jpg,0
Dataset\Melanoma\ISIC_7315258.jpg,0
Dataset\Tinea\t-intertrigo-58.jpg,1
Dataset\Tinea\t-13candidaTongue0123061.jpg,1
Dataset\Melanoma\ISIC_6766153.jpg,0
Dataset\Melanoma\ISIC_7056620.jpg,0
Dataset\Melanoma\ISIC_7352175.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-1.jpg,1
Dataset\Melanoma\ISIC_7623407.jpg,0
Dataset\Melanoma\ISIC_7504741.jpg,0
Dataset\Melanoma\ISIC_7140812.jpg,0
Dataset\Melanoma\ISIC_7226974.jpg,0
Dataset\Tinea\v-tinea-body-152.jpg,1
Dataset\Melanoma\ISIC_6706289.jpg,0
Dataset\Tinea\v-tinea-foot-webs-75.jpg,1
Dataset\Tinea\v-tinea-groin-60.jpg,1
Dataset\Tinea\t-tinea-face-19.jpg,1
Dataset\Melanoma\ISIC_7054632.jpg,0
Dataset\Melanoma\ISIC_7496225.jpg,0
Dataset\Melanoma\ISIC_6757468.jpg,0
Dataset\Tinea\t-tinea-versicolor-135.jpg,1
Dataset\Melanoma\ISIC_7421214.jpg,0
Dataset\Tinea\v-tinea-beard-6.jpg,1
Dataset\Melanoma\ISIC_7307339.jpg,0
Dataset\Melanoma\ISIC_6941010.jpg,0
Dataset\Tinea\0_13.jpg,1
Dataset\Melanoma\ISIC_6732763.jpg,0
Dataset\Melanoma\ISIC_7508527.jpg,0
Dataset\Melanoma\ISIC_6935634.jpg,0
Dataset\Melanoma\ISIC_6931712.jpg,0
Dataset\Tinea\t-tinea-border-5.jpg,1
Dataset\Melanoma\ISIC_7140537.jpg,0
Dataset\Tinea\t-tinea-versicolor-170.jpg,1
Dataset\Tinea\t-tinea-foot-webs-70.jpg,1
Dataset\Melanoma\ISIC_6779354.jpg,0
Dataset\Melanoma\ISIC_7270233.jpg,0
Dataset\Melanoma\ISIC_7468407.jpg,0
Dataset\Melanoma\ISIC_7367323.jpg,0
Dataset\Melanoma\ISIC_6813359.jpg,0
Dataset\Melanoma\ISIC_7582764.jpg,0
Dataset\Melanoma\ISIC_7527413.jpg,0
Dataset\Melanoma\ISIC_7611972.jpg,0
Dataset\Melanoma\ISIC_6666329.jpg,0
Dataset\Melanoma\ISIC_7129083.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-34.jpg,1
Dataset\Tinea\t-candidiasis-diaper-25.jpg,1
Dataset\Tinea\t-tinea-groin-119.jpg,1
Dataset\Tinea\v-tinea-foot-dorsum-59.jpg,1
Dataset\Melanoma\ISIC_7059484.jpg,0
Dataset\Melanoma\ISIC_6893398.jpg,0
Dataset\Tinea\t-tinea-laboratory-66.jpg,1
Dataset\Melanoma\ISIC_7101732.jpg,0
Dataset\Melanoma\ISIC_7484618.jpg,0
Dataset\Melanoma\ISIC_7042596.jpg,0
Dataset\Tinea\t-tinea-face-66.jpg,1
Dataset\Tinea\v-tinea-face-1.jpg,1
Dataset\Melanoma\ISIC_7365889.jpg,0
Dataset\Melanoma\ISIC_7399973.jpg,0
Dataset\Melanoma\ISIC_7396029.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-67.jpg,1
Dataset\Tinea\t-erythrasma-1.jpg,1
Dataset\Melanoma\ISIC_7121454.jpg,0
Dataset\Melanoma\ISIC_6854808.jpg,0
Dataset\Melanoma\ISIC_7307866.jpg,0
Dataset\Melanoma\ISIC_7417933.jpg,0
Dataset\Tinea\t-tinea-foot-webs-79.jpg,1
Dataset\Tinea\t-candida-groin-5.jpg,1
Dataset\Melanoma\ISIC_6854168.jpg,0
Dataset\Melanoma\ISIC_7369343.jpg,0
Dataset\Tinea\t-intertrigo-62.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-131.jpg,1
Dataset\Melanoma\ISIC_6937263.jpg,0
Dataset\Tinea\4_71.jpg,1
Dataset\Melanoma\ISIC_6759865.jpg,0
Dataset\Tinea\v-candida-penis-20.jpg,1
Dataset\Tinea\103_4_1.jpg,1
Dataset\Melanoma\ISIC_7398749.jpg,0
Dataset\Melanoma\ISIC_6965441.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-138.jpg,1
Dataset\Tinea\t-candida-penis-22.jpg,1
Dataset\Melanoma\ISIC_7528308.jpg,0
Dataset\Melanoma\ISIC_7504553.jpg,0
Dataset\Melanoma\ISIC_6978517.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-42.jpg,1
Dataset\Melanoma\ISIC_6674918.jpg,0
Dataset\Melanoma\ISIC_7107030.jpg,0
Dataset\Melanoma\ISIC_7270978.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-32.jpg,1
Dataset\Melanoma\ISIC_7293761.jpg,0
Dataset\Tinea\v-tinea-versicolor-11.jpg,1
Dataset\Tinea\t-tinea-foot-webs-32.jpg,1
Dataset\Melanoma\ISIC_6727495.jpg,0
Dataset\Melanoma\ISIC_7270945.jpg,0
Dataset\Melanoma\ISIC_6751908.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-158.jpg,1
Dataset\Melanoma\ISIC_7486061.jpg,0
Dataset\Melanoma\ISIC_7115108.jpg,0
Dataset\Melanoma\ISIC_7086336.jpg,0
Dataset\Tinea\t-13IntertrigoVulva.jpg,1
Dataset\Melanoma\ISIC_7619734.jpg,0
Dataset\Melanoma\ISIC_7293105.jpg,0
Dataset\Tinea\t-perleche-35.jpg,1
Dataset\Melanoma\ISIC_6658067.jpg,0
Dataset\Tinea\t-perleche-3.jpg,1
Dataset\Melanoma\ISIC_6778251.jpg,0
Dataset\Melanoma\ISIC_6954276.jpg,0
Dataset\Melanoma\ISIC_6675773.jpg,0
Dataset\Melanoma\ISIC_7387353.jpg,0
Dataset\Melanoma\ISIC_7291453.jpg,0
Dataset\Melanoma\ISIC_7267098.jpg,0
Dataset\Tinea\t-tinea-body-139.jpg,1
Dataset\Melanoma\ISIC_7413014.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-182.jpg,1
Dataset\Tinea\t-tinea-versicolor-143.jpg,1
Dataset\Tinea\0_9.jpg,1
Dataset\Tinea\v-tinea-versicolor-195.jpg,1
Dataset\Melanoma\ISIC_7303401.jpg,0
Dataset\Tinea\t-candida-penis-43.jpg,1
Dataset\Melanoma\ISIC_7487840.jpg,0
Dataset\Melanoma\ISIC_7454699.jpg,0
Dataset\Melanoma\ISIC_7139803.jpg,0
Dataset\Melanoma\ISIC_6714006.jpg,0
Dataset\Melanoma\ISIC_7145302.jpg,0
Dataset\Tinea\v-tinea-groin-17.jpg,1
Dataset\Melanoma\ISIC_7016261.jpg,0
Dataset\Melanoma\ISIC_6846447.jpg,0
Dataset\Melanoma\ISIC_7091938.jpg,0
Dataset\Melanoma\ISIC_7138962.jpg,0
Dataset\Melanoma\ISIC_7297759.jpg,0
Dataset\Melanoma\ISIC_6949941.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-12.jpg,1
Dataset\Tinea\t-tinea-groin-80.jpg,1
Dataset\Melanoma\ISIC_7281969.jpg,0
Dataset\Tinea\t-intertrigo-51.jpg,1
Dataset\Melanoma\ISIC_7201189.jpg,0
Dataset\Melanoma\ISIC_7052158.jpg,0
Dataset\Melanoma\ISIC_6839452.jpg,0
Dataset\Melanoma\ISIC_7465753.jpg,0
Dataset\Melanoma\ISIC_6967143.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-49.jpg,1
Dataset\Melanoma\ISIC_7271156.jpg,0
Dataset\Melanoma\ISIC_7456581.jpg,0
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-10.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-17.jpg,1
Dataset\Melanoma\ISIC_6798380.jpg,0
Dataset\Melanoma\ISIC_6696536.jpg,0
Dataset\Melanoma\ISIC_7184724.jpg,0
Dataset\Melanoma\ISIC_7452152.jpg,0
Dataset\Melanoma\ISIC_6934041.jpg,0
Dataset\Melanoma\ISIC_6827364.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-144.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-14.jpg,1
Dataset\Melanoma\ISIC_6718737.jpg,0
Dataset\Tinea\t-tinea-palm-30.jpg,1
